,blockArea,floorSum,groundSum,Pop,DensityB,DensityF,DensityG
240,326298.65430725063,196866.37867926457,448442.4246021366,2098.0,6429.6924682517165,10656.974614330004,4678.415522040249
241,326298.65430834255,122537.85982801123,411526.2885453019,2098.0,6429.692468230201,17121.23912515414,5098.094722979154
242,326298.65430834255,1381.8430456888505,326700.9515646055,2098.0,6429.692468230201,1518262.154696552,6421.774990101668
243,326298.65430725063,1249.5428395083527,326712.78499358095,1679.0,5145.592780836336,1343691.426106385,5139.0703918519375
244,326298.65430834255,1270.447443208136,326298.65430834255,951.0,2914.5078824055868,748555.1685621352,2914.5078824055868
245,326298.65430834255,41891.608329634335,351167.634469607,951.0,2914.5078824055868,22701.44398650977,2708.1083410103033
246,326298.65430725063,101506.2985902793,405708.68114301044,1097.0,3361.9507329228472,10807.211131083974,2703.9105914850084
247,326298.65430834255,112256.52215549826,399241.76508970174,1097.0,3361.950732911597,9772.260701969997,2747.7085213104538
248,326298.6543094345,258636.8643276879,491567.34223208716,665.0,2038.0102437363082,2571.1725268887344,1352.815663018616
249,326298.65430834255,61687.72933161866,352340.7156053679,665.0,2038.0102437431285,10780.10176748632,1887.3776732202014
250,326298.65430725063,42856.801487288125,352172.01133237797,470.0,1440.3982173871816,10966.75402011529,1334.575107833929
